--------------------
BDMEP - INMET
--------------------
Estação           : BARREIRAS - BA (OMM: 83236)
Latitude  (graus) : -12.15
Longitude (graus) : -45
Altitude  (metros): 439.29
Estação Operante
Inicio de operação: 01/01/1924
Periodo solicitado dos dados: 01/01/1960 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83236;13/02/1961;1200;5.2;;19.4;;;;;;
83236;14/02/1961;0000;;30.9;;7.2;2.1;24.08;79;1.333333;
83236;14/02/1961;1200;2.4;;20.6;;;;;;
83236;15/02/1961;0000;;28.6;;2.8;1.7;22.96;89;1.333333;
83236;15/02/1961;1200;12.8;;19.5;;;;;;
83236;16/02/1961;0000;;27.2;;5.4;1.1;22.78;88.75;1.333333;
83236;16/02/1961;1200;0;;19.2;;;;;;
83236;17/02/1961;0000;;30.4;;9.2;1.3;23.86;81;1.666667;
83236;17/02/1961;1200;0.1;;18.1;;;;;;
83236;18/02/1961;0000;;31.3;;8.1;2.3;24.56;80;1.666667;
83236;18/02/1961;1200;0;;20.3;;;;;;
83236;19/02/1961;0000;;32;;9.4;2.3;25.16;78;2.333333;
83236;19/02/1961;1200;0;;20;;;;;;
83236;20/02/1961;0000;;30.8;;6.4;2.6;25.04;74.25;1.333333;
83236;20/02/1961;1200;0;;21;;;;;;
83236;21/02/1961;0000;;31;;5.3;2.6;23.56;87.75;2.333333;
83236;21/02/1961;1200;0.1;;20.8;;;;;;
83236;22/02/1961;0000;;31.6;;10.8;1.4;25.02;75.75;1.333333;
83236;22/02/1961;1200;43.3;;20.4;;;;;;
83236;23/02/1961;0000;;32.5;;8.7;2.7;24.36;76.5;1.333333;
83236;23/02/1961;1200;0;;18;;;;;;
83236;24/02/1961;0000;;33.2;;10.3;2.7;25.6;73.5;2;
83236;24/02/1961;1200;0;;19.3;;;;;;
83236;25/02/1961;0000;;34.8;;10.7;3.1;25.78;71;2.666667;
83236;25/02/1961;1200;0;;20.2;;;;;;
83236;26/02/1961;0000;;33.6;;7.4;3.4;25.74;71;1.666667;
83236;26/02/1961;1200;7.9;;20.2;;;;;;
83236;27/02/1961;0000;;33.6;;9.8;2.8;25.78;74.75;1.333333;
83236;27/02/1961;1200;0;;20.9;;;;;;
83236;28/02/1961;0000;;34.8;;8.2;2.7;26.32;72.75;1.333333;
83236;28/02/1961;1200;0;;19;;;;;;
83236;01/03/1961;0000;;32.2;;5.4;2.8;25.24;79.25;1.666667;
83236;01/03/1961;1200;0;;20.5;;;;;;
83236;02/03/1961;0000;;32.8;;7.4;2.1;25.2;77.5;2;
83236;02/03/1961;1200;0;;20;;;;;;
83236;03/03/1961;0000;;32.6;;2.8;2.4;24.48;82.75;2;
83236;03/03/1961;1200;1.3;;19.4;;;;;;
83236;04/03/1961;0000;;26.2;;0.3;1.9;23.14;91;1.333333;
83236;04/03/1961;1200;0;;20.7;;;;;;
83236;05/03/1961;0000;;32.8;;8.7;0.5;24.86;80.25;1.666667;
83236;05/03/1961;1200;3.9;;18.7;;;;;;
83236;06/03/1961;0000;;32;;9.1;2.4;24.6;80.75;1;
83236;06/03/1961;1200;20;;19.1;;;;;;
83236;07/03/1961;0000;;33.2;;5.5;4.2;25.04;80.75;2;
83236;07/03/1961;1200;1.3;;21.8;;;;;;
83236;08/03/1961;0000;;34.4;;9.8;3.1;24.98;76.25;1;
83236;08/03/1961;1200;0.2;;19.1;;;;;;
83236;09/03/1961;0000;;33.6;;5.3;1.2;24.94;78;1.666667;
83236;09/03/1961;1200;0;;19.3;;;;;;
83236;10/03/1961;0000;;33.2;;8.6;2;25.64;77.5;2;
83236;10/03/1961;1200;0.6;;21.4;;;;;;
83236;11/03/1961;0000;;33.8;;6;1.6;25.18;83.5;1.333333;
83236;11/03/1961;1200;30.5;;21.4;;;;;;
83236;12/03/1961;0000;;30.8;;9.8;1.9;25.08;80;3;
83236;12/03/1961;1200;0;;21.1;;;;;;
83236;13/03/1961;0000;;32.6;;8.7;2.5;25.26;79.25;1;
83236;13/03/1961;1200;0;;20.4;;;;;;
83236;14/03/1961;0000;;31.3;;6.4;2.4;24.56;78.75;2.333333;
83236;14/03/1961;1200;0.1;;20.5;;;;;;
83236;15/03/1961;0000;;31.5;;5.8;2.3;25.24;74.5;1.666667;
83236;15/03/1961;1200;0;;20.8;;;;;;
83236;16/03/1961;0000;;30.8;;5;2.3;23.7;87.75;1.666667;
83236;16/03/1961;1200;0.2;;19.9;;;;;;
83236;17/03/1961;0000;;29;;3.1;1.5;23.62;91.5;1;
83236;17/03/1961;1200;2.4;;20.1;;;;;;
83236;18/03/1961;0000;;33;;9.8;0.2;24.76;77.75;1.333333;
83236;18/03/1961;1200;21.2;;18.1;;;;;;
83236;19/03/1961;0000;;30.2;;3.3;2.7;23.44;87.75;0.333333;
83236;19/03/1961;1200;6.5;;19.8;;;;;;
83236;20/03/1961;0000;;28.7;;3.3;1.3;23.72;87.5;1;
83236;20/03/1961;1200;13.2;;19.7;;;;;;
83236;21/03/1961;0000;;31.8;;;1.5;25;79.75;1.666667;
83236;21/03/1961;1200;0;;21.1;;;;;;
83236;22/03/1961;0000;;32.6;;;2.3;25.3;78.75;1;
83236;22/03/1961;1200;0;;20.1;;;;;;
83236;23/03/1961;0000;;31;;;3;25.14;78.5;1.666667;
83236;23/03/1961;1200;0;;22.5;;;;;;
83236;24/03/1961;0000;;31.4;;;2.8;25.24;77.5;1.666667;
83236;24/03/1961;1200;0;;22.8;;;;;;
83236;25/03/1961;0000;;31.5;;;2.5;24.48;77;1.666667;
83236;25/03/1961;1200;0;;19.1;;;;;;
83236;26/03/1961;0000;;30.8;;;2.8;24.6;78.75;1.333333;
83236;26/03/1961;1200;0.1;;20;;;;;;
83236;27/03/1961;0000;;29.6;;;2.1;24.54;79.25;2;
83236;27/03/1961;1200;0;;19.3;;;;;;
83236;28/03/1961;0000;;25.6;;;2.1;23.74;91.75;1.333333;
83236;28/03/1961;1200;0;;21.7;;;;;;
83236;29/03/1961;0000;;31.4;;;0.8;24.68;71;1.666667;
83236;29/03/1961;1200;10.8;;20.5;;;;;;
83236;30/03/1961;0000;;31.2;;;2.7;23.24;76.75;2.333333;
83236;30/03/1961;1200;0;;17.6;;;;;;
83236;31/03/1961;0000;;32.4;;;2.4;24.12;74.25;2.333333;
83236;31/03/1961;1200;0;;18.5;;;;;;
83236;01/04/1961;0000;;32;;;3;24.8;77;2.333333;
83236;01/04/1961;1200;5.5;;21.2;;;;;;
83236;02/04/1961;0000;;30.4;;;2;24.76;80.75;2.666667;
83236;02/04/1961;1200;0.5;;21.4;;;;;;
83236;03/04/1961;0000;;32.4;;;2.5;24.96;77;1.666667;
83236;03/04/1961;1200;0;;19.5;;;;;;
83236;04/04/1961;0000;;33.4;;;2.7;25.68;69;1.333333;
83236;04/04/1961;1200;0;;20.5;;;;;;
83236;05/04/1961;0000;;34.2;;;3.1;25.62;71.5;1.333333;
83236;05/04/1961;1200;0;;20;;;;;;
83236;06/04/1961;0000;;35.2;;;3.5;24.86;73;1.333333;
83236;06/04/1961;1200;0;;18.1;;;;;;
83236;07/04/1961;0000;;33.8;;;3.3;24.38;71.75;1;
83236;07/04/1961;1200;0;;16.5;;;;;;
83236;08/04/1961;0000;;33.6;;;3.9;24.48;63.25;2.333333;
83236;08/04/1961;1200;0;;19.5;;;;;;
83236;09/04/1961;0000;;34.1;;;4;24.8;72;2;
83236;09/04/1961;1200;0;;17.2;;;;;;
83236;10/04/1961;0000;;31.2;;;3;25;82;1.333333;
