--------------------
BDMEP - INMET
--------------------
Estação           : BARRA - BA (OMM: 83179)
Latitude  (graus) : -11.08
Longitude (graus) : -43.16
Altitude  (metros): 401.58
Estação Operante
Inicio de operação: 03/03/1925
Periodo solicitado dos dados: 01/01/1960 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83179;18/02/1977;0000;;31.7;;10.8;4.9;;72;2.033333;
83179;18/02/1977;1200;0;;;;;;;;
83179;19/02/1977;0000;;30.3;;5.4;3.9;;73.25;1.6;
83179;19/02/1977;1200;0;;;;;;;;
83179;20/02/1977;0000;;32.8;;11;3.4;;57.5;2.333333;
83179;20/02/1977;1200;0;;;;;;;;
83179;21/02/1977;0000;;33.1;;9.2;7;;67.5;3.866667;
83179;21/02/1977;1200;0;;;;;;;;
83179;22/02/1977;0000;;31.9;;9.3;4.5;;71.5;2.8;
83179;22/02/1977;1200;6.1;;;;;;;;
83179;23/02/1977;0000;;32.9;;10.2;3.6;;67.75;2.966667;
83179;23/02/1977;1200;0.6;;;;;;;;
83179;24/02/1977;0000;;32.3;;10.4;4.3;;64.25;2.133333;
83179;24/02/1977;1200;0.6;;;;;;;;
83179;25/02/1977;0000;;33.7;;8.5;5;;64;2.633333;
83179;25/02/1977;1200;0;;;;;;;;
83179;26/02/1977;0000;;31.3;;3.5;4.9;;67;2.566667;
83179;26/02/1977;1200;0;;;;;;;;
83179;27/02/1977;0000;;34.1;;10.7;5.4;;61.5;3.2;
83179;27/02/1977;1200;0;;;;;;;;
83179;28/02/1977;0000;;34.5;;10.3;5.9;;54.25;3.6;
83179;28/02/1977;1200;0;;;;;;;;
83179;01/03/1977;0000;;35.7;;10.6;6.9;;54.5;1.866667;
83179;01/03/1977;1200;0;;;;;;;;
83179;02/03/1977;0000;;35.1;;7;5.9;;57.5;1.933333;
83179;02/03/1977;1200;0;;;;;;;;
83179;03/03/1977;0000;;35.3;;10.1;6.4;;48.5;2.033333;
83179;03/03/1977;1200;0;;;;;;;;
83179;04/03/1977;0000;;35;;9.6;7;;58.75;2.6;
83179;04/03/1977;1200;0;;;;;;;;
83179;05/03/1977;0000;;35.5;;10.6;6.2;;53;1.866667;
83179;05/03/1977;1200;0;;;;;;;;
83179;06/03/1977;0000;;36.5;;9.9;7.4;;47.5;2.9;
83179;06/03/1977;1200;0;;;;;;;;
83179;07/03/1977;0000;;35.5;;11;5;;48.5;1.833333;
83179;07/03/1977;1200;0;;;;;;;;
83179;08/03/1977;0000;;35.1;;11.3;8.3;;49.5;2.966667;
83179;08/03/1977;1200;0;;;;;;;;
83179;09/03/1977;0000;;34.3;;9;6.8;;52.5;2.7;
83179;09/03/1977;1200;0;;;;;;;;
83179;10/03/1977;0000;;35.1;;10.8;7.5;;47.75;2.566667;
83179;10/03/1977;1200;0;;;;;;;;
83179;11/03/1977;0000;;35.6;;11;7.6;;44.25;1.8;
83179;11/03/1977;1200;0;;;;;;;;
83179;12/03/1977;0000;;35.7;;10.4;8.3;;51.75;2.066667;
83179;12/03/1977;1200;0;;;;;;;;
83179;13/03/1977;0000;;35.2;;10.4;9.3;;55.25;3.033333;
83179;13/03/1977;1200;0;;;;;;;;
83179;14/03/1977;0000;;34.8;;9.6;7.3;;48;4.366667;
83179;14/03/1977;1200;0;;;;;;;;
83179;15/03/1977;0000;;34.6;;7.2;8.1;;48.75;2.333333;
83179;15/03/1977;1200;0;;;;;;;;
83179;16/03/1977;0000;;35.1;;10.5;7.9;;49.5;1.933333;
83179;16/03/1977;1200;0;;;;;;;;
83179;17/03/1977;0000;;36.4;;10.3;7.7;;50;2.966667;
83179;17/03/1977;1200;0;;;;;;;;
83179;18/03/1977;0000;;32.3;;2.4;8.1;;70.25;2.066667;
83179;18/03/1977;1200;4.8;;;;;;;;
83179;19/03/1977;0000;;32.5;;7.2;4;;73.5;2.8;
83179;19/03/1977;1200;0;;;;;;;;
83179;20/03/1977;0000;;34;;8.2;3.5;;67.25;1.466667;
83179;20/03/1977;1200;1.6;;;;;;;;
83179;21/03/1977;0000;;34.1;;9.9;4.6;;59.5;2.333333;
83179;21/03/1977;1200;0;;;;;;;;
83179;22/03/1977;0000;;34.8;;9.2;5;;53;1.733333;
83179;22/03/1977;1200;0;;;;;;;;
83179;23/03/1977;0000;;34.5;;10.3;5.8;;51.75;2.066667;
83179;23/03/1977;1200;0;;;;;;;;
83179;24/03/1977;0000;;36.3;;10.4;6.9;;42.5;3.066667;
