--------------------
BDMEP - INMET
--------------------
Estação           : TAGUATINGA - TO (OMM: 83235)
Latitude  (graus) : -12.4
Longitude (graus) : -46.41
Altitude  (metros): 603.59
Estação Operante
Inicio de operação: 22/12/1915
Periodo solicitado dos dados: 01/01/1960 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83235;01/01/1961;0000;;27.5;;;;22.98;85.75;0;
83235;01/01/1961;1200;;;17.4;;;;;;
83235;02/01/1961;0000;;30.9;;;;24.58;80;0;
83235;02/01/1961;1200;0;;19.4;;;;;;
83235;03/01/1961;0000;;30.9;;;;23.3;82.75;0;
83235;03/01/1961;1200;0;;19.4;;;;;;
83235;04/01/1961;0000;;30.5;;;;23.26;82.5;0;
83235;04/01/1961;1200;15;;19;;;;;;
83235;05/01/1961;0000;;30.7;;;;23.7;80.5;0;
83235;05/01/1961;1200;2.3;;18.8;;;;;;
83235;06/01/1961;0000;;30.1;;;;24.82;77.25;0;
83235;06/01/1961;1200;0.6;;19;;;;;;
83235;07/01/1961;0000;;28.9;;;;24.06;80.5;0;
83235;07/01/1961;1200;0.6;;20;;;;;;
83235;08/01/1961;0000;;28.3;;;;22.98;88.75;0;
83235;08/01/1961;1200;0;;18.8;;;;;;
83235;09/01/1961;0000;;29.3;;;;23.38;80.25;1;
83235;09/01/1961;1200;29.7;;18.2;;;;;;
83235;10/01/1961;0000;;31.5;;;;24.5;70.75;0;
83235;10/01/1961;1200;0.7;;18;;;;;;
83235;11/01/1961;0000;;30.7;;;;24.02;81.75;0;
83235;11/01/1961;1200;2;;19;;;;;;
83235;12/01/1961;0000;;24.3;;;;20.58;89.25;0;
83235;12/01/1961;1200;27.5;;17;;;;;;
83235;13/01/1961;0000;;26.9;;;;21.5;85;0;
83235;13/01/1961;1200;15.6;;16.4;;;;;;
83235;14/01/1961;0000;;30.5;;;;23.62;73.5;1;
83235;14/01/1961;1200;0;;19;;;;;;
83235;15/01/1961;0000;;30.5;;;;22.3;84.5;0;
83235;15/01/1961;1200;43.9;;18.6;;;;;;
83235;16/01/1961;0000;;30.7;;;;23.58;80.5;0;
83235;16/01/1961;1200;17;;18;;;;;;
83235;17/01/1961;0000;;31.1;;;;24.06;75.75;0;
83235;17/01/1961;1200;1;;18.8;;;;;;
83235;18/01/1961;0000;;29.9;;;;22.66;75.75;0.333333;
83235;18/01/1961;1200;6;;17;;;;;;
83235;19/01/1961;0000;;31.9;;;;23.94;75;0;
83235;19/01/1961;1200;0;;19;;;;;;
83235;20/01/1961;0000;;31.1;;;;24.7;70.75;1;
83235;20/01/1961;1200;0;;18.4;;;;;;
83235;21/01/1961;0000;;30.9;;;;23.98;75;0;
83235;21/01/1961;1200;0;;19;;;;;;
83235;22/01/1961;0000;;28.7;;;;23.22;85.75;1;
83235;22/01/1961;1200;0;;19.4;;;;;;
83235;23/01/1961;0000;;27.3;;;;22.62;84.5;1;
83235;23/01/1961;1200;1.4;;18.8;;;;;;
83235;24/01/1961;0000;;27.7;;;;22.14;87.25;0;
83235;24/01/1961;1200;16.2;;18.8;;;;;;
83235;25/01/1961;0000;;31.5;;;;23.94;77;1;
83235;25/01/1961;1200;1.8;;18.2;;;;;;
83235;26/01/1961;0000;;30.7;;;;23.58;82;0.333333;
83235;26/01/1961;1200;2.8;;19.8;;;;;;
83235;27/01/1961;0000;;29.9;;;;22.58;83.25;0;
83235;27/01/1961;1200;44;;18.8;;;;;;
83235;28/01/1961;0000;;27.9;;;;23.06;82;0;
83235;28/01/1961;1200;0.5;;19.2;;;;;;
83235;29/01/1961;0000;;29.9;;;;23.94;86.5;0.333333;
83235;29/01/1961;1200;0;;19.4;;;;;;
83235;30/01/1961;0000;;30.9;;;;24.94;80.75;0;
83235;30/01/1961;1200;23.8;;19.2;;;;;;
83235;31/01/1961;0000;;31.5;;;;24.5;82.5;1;
83235;31/01/1961;1200;3.7;;20;;;;;;
83235;01/02/1961;0000;;30.7;;;;24.62;73;0;
83235;01/02/1961;1200;1;;19;;;;;;
83235;02/02/1961;0000;;33.3;;;;25.94;64;1;
83235;02/02/1961;1200;0;;19.4;;;;;;
83235;03/02/1961;0000;;32.7;;;;25.42;59;0;
83235;03/02/1961;1200;0;;20.2;;;;;;
83235;04/02/1961;0000;;33.1;;;;25.7;61.25;0;
83235;04/02/1961;1200;0;;19.6;;;;;;
83235;05/02/1961;0000;;31.1;;;;25.3;69.5;0;
83235;05/02/1961;1200;0;;19.4;;;;;;
83235;06/02/1961;0000;;30.3;;;;24.38;80.5;0;
83235;06/02/1961;1200;0;;20;;;;;;
83235;07/02/1961;0000;;27.3;;;;22.82;83.75;0;
83235;07/02/1961;1200;11.7;;18.8;;;;;;
83235;08/02/1961;0000;;32.5;;;;24.46;75.25;0;
83235;08/02/1961;1200;18.1;;18;;;;;;
83235;09/02/1961;0000;;31.9;;;;25.3;77.75;0;
83235;09/02/1961;1200;0;;20.2;;;;;;
83235;10/02/1961;0000;;31.1;;;;23.9;80.5;0.333333;
83235;10/02/1961;1200;3.6;;19.6;;;;;;
83235;11/02/1961;0000;;30.9;;;;23.62;83;1.666667;
83235;11/02/1961;1200;10;;18.2;;;;;;
83235;12/02/1961;0000;;26.1;;;;21.54;88.75;0.333333;
83235;12/02/1961;1200;3.6;;18.6;;;;;;
83235;13/02/1961;0000;;29.1;;;;22.94;80.5;0.333333;
83235;13/02/1961;1200;25.6;;17.8;;;;;;
83235;14/02/1961;0000;;29.7;;;;23.42;86;2;
83235;14/02/1961;1200;6.9;;19.4;;;;;;
83235;15/02/1961;0000;;28.9;;;;22.98;82.5;0;
83235;15/02/1961;1200;0.9;;18.6;;;;;;
83235;16/02/1961;0000;;29.9;;;;23.14;81.25;0.333333;
83235;16/02/1961;1200;2.3;;17.8;;;;;;
83235;17/02/1961;0000;;29.9;;;;23.62;80.5;0;
83235;17/02/1961;1200;2.2;;18.8;;;;;;
83235;18/02/1961;0000;;27.9;;;;23.66;80;0;
83235;18/02/1961;1200;8.2;;18.6;;;;;;
83235;19/02/1961;0000;;28.9;;;;23.38;90;0;
83235;19/02/1961;1200;26;;19.2;;;;;;
83235;20/02/1961;0000;;28.9;;;;22.3;90.5;1;
83235;20/02/1961;1200;29.4;;18.6;;;;;;
83235;21/02/1961;0000;;25.7;;;;21.66;93.75;0;
83235;21/02/1961;1200;21.8;;18.4;;;;;;
83235;22/02/1961;0000;;28.5;;;;22.9;88.25;0;
83235;22/02/1961;1200;23.2;;18.6;;;;;;
83235;23/02/1961;0000;;30.9;;;;23.9;80.75;0;
83235;23/02/1961;1200;9.3;;17.6;;;;;;
83235;24/02/1961;0000;;33.3;;;;25.9;67;1;
83235;24/02/1961;1200;0;;17.8;;;;;;
83235;25/02/1961;0000;;33.1;;;;25.86;74;1.666667;
83235;25/02/1961;1200;0;;20;;;;;;
83235;26/02/1961;0000;;33.1;;;;25.38;73;0;
83235;26/02/1961;1200;1.4;;18;;;;;;
83235;27/02/1961;0000;;30.9;;;;24.18;75.25;0;
83235;27/02/1961;1200;2.6;;18;;;;;;
83235;28/02/1961;0000;;31.9;;;;24.3;72.5;0;
83235;28/02/1961;1200;0;;18.4;;;;;;
83235;01/03/1961;0000;;30.1;;;;23.78;82;0;
83235;01/03/1961;1200;1.1;;18.8;;;;;;
83235;02/03/1961;0000;;31.9;;;;24.14;76.25;0;
83235;02/03/1961;1200;0;;18.8;;;;;;
83235;03/03/1961;0000;;31.5;;;;25.54;73.25;0.333333;
83235;03/03/1961;1200;0;;19.2;;;;;;
83235;04/03/1961;0000;;30.1;;;;23.5;88.25;0.333333;
83235;04/03/1961;1200;0;;18.8;;;;;;
83235;05/03/1961;0000;;27.7;;;;23.06;86.25;0;
83235;05/03/1961;1200;18.8;;17.6;;;;;;
83235;06/03/1961;0000;;31.3;;;;24.46;80;0;
83235;06/03/1961;1200;1.8;;19.4;;;;;;
83235;07/03/1961;0000;;30.3;;;;24.74;80;0;
83235;07/03/1961;1200;22;;18.8;;;;;;
83235;08/03/1961;0000;;32.5;;;;25.94;74.25;0.333333;
83235;08/03/1961;1200;0;;20.4;;;;;;
83235;09/03/1961;0000;;33.7;;;;25.74;72;0;
83235;09/03/1961;1200;0;;19.2;;;;;;
83235;10/03/1961;0000;;33.1;;;;25.86;69.25;0;
83235;10/03/1961;1200;0.5;;19.8;;;;;;
83235;11/03/1961;0000;;32.1;;;;24.38;76.75;1.666667;
83235;11/03/1961;1200;7.4;;18.6;;;;;;
83235;12/03/1961;0000;;30.9;;;;24.62;80.25;1;
83235;12/03/1961;1200;0;;19.4;;;;;;
83235;13/03/1961;0000;;30.3;;;;24.22;81.25;1;
83235;13/03/1961;1200;6.8;;18.4;;;;;;
83235;14/03/1961;0000;;30.1;;;;23.62;83;0;
83235;14/03/1961;1200;4;;19;;;;;;
83235;15/03/1961;0000;;28.5;;;;23.34;82.75;0;
83235;15/03/1961;1200;3.8;;19;;;;;;
83235;16/03/1961;0000;;29.7;;;;23.66;81.5;0.333333;
83235;16/03/1961;1200;0;;18.4;;;;;;
83235;17/03/1961;0000;;29.9;;;;24.1;79.75;0;
83235;17/03/1961;1200;0;;18.8;;;;;;
83235;18/03/1961;0000;;33.1;;;;24.98;76.5;0;
83235;18/03/1961;1200;0;;18.2;;;;;;
83235;19/03/1961;0000;;28.9;;;;23.18;85.25;0;
83235;19/03/1961;1200;0;;19.4;;;;;;
83235;20/03/1961;0000;;30.9;;;;23.82;68.5;3.666667;
83235;20/03/1961;1200;10.1;;17.2;;;;;;
83235;21/03/1961;0000;;28.9;;;;24.1;83.5;0;
83235;21/03/1961;1200;0;;19.4;;;;;;
83235;22/03/1961;0000;;32.9;;;;25.66;62.5;0;
83235;22/03/1961;1200;3.7;;19.4;;;;;;
83235;23/03/1961;0000;;31.5;;;;24.94;64.75;2.666667;
83235;23/03/1961;1200;0;;21.2;;;;;;
83235;24/03/1961;0000;;30.1;;;;25.22;60.75;1.666667;
83235;24/03/1961;1200;0;;20.8;;;;;;
83235;25/03/1961;0000;;31.5;;;;25.14;62.75;1;
83235;25/03/1961;1200;0;;19.8;;;;;;
83235;26/03/1961;0000;;32.3;;;;25.46;67;0.333333;
83235;26/03/1961;1200;0;;19.2;;;;;;
83235;27/03/1961;0000;;32.9;;;;25.9;65;0;
83235;27/03/1961;1200;0;;19.4;;;;;;
83235;28/03/1961;0000;;30.9;;;;24.3;85;0;
83235;28/03/1961;1200;0;;19.4;;;;;;
83235;29/03/1961;0000;;31.5;;;;25.38;64;1;
83235;29/03/1961;1200;7.4;;19.8;;;;;;
83235;30/03/1961;0000;;30.9;;;;24.26;62.25;1;
83235;30/03/1961;1200;0;;18.4;;;;;;
83235;31/03/1961;0000;;30.9;;;;24.26;63.75;0.333333;
83235;31/03/1961;1200;0;;19;;;;;;
83235;01/04/1961;0000;;32.5;;;;25.78;61.25;0.333333;
83235;01/04/1961;1200;0;;20.4;;;;;;
83235;02/04/1961;0000;;30.9;;;;24.78;70.25;2;
83235;02/04/1961;1200;0;;19.8;;;;;;
83235;03/04/1961;0000;;32.3;;;;24.94;75.75;0;
83235;03/04/1961;1200;0;;18.6;;;;;;
83235;04/04/1961;0000;;33.5;;;;25.86;71.75;0;
83235;04/04/1961;1200;0;;19.4;;;;;;
83235;05/04/1961;0000;;32.7;;;;26.14;70.75;0;
83235;05/04/1961;1200;0;;19.6;;;;;;
83235;06/04/1961;0000;;33.5;;;;25.26;65.75;0;
83235;06/04/1961;1200;0;;18.8;;;;;;
83235;07/04/1961;0000;;33.5;;;;25.7;55.25;1.333333;
83235;07/04/1961;1200;0;;18;;;;;;
83235;08/04/1961;0000;;33.7;;;;25.86;57;1.333333;
83235;08/04/1961;1200;0;;20.4;;;;;;
83235;09/04/1961;0000;;33.9;;;;26.22;60.5;1;
83235;09/04/1961;1200;0;;19.2;;;;;;
83235;10/04/1961;0000;;32.7;;;;25.54;71.75;1;
83235;10/04/1961;1200;0;;21;;;;;;
83235;11/04/1961;0000;;31.9;;;;24.78;70.5;2;
83235;11/04/1961;1200;0;;19;;;;;;
83235;12/04/1961;0000;;32.9;;;;25.06;69;1;
83235;12/04/1961;1200;3.1;;18.6;;;;;;
83235;13/04/1961;0000;;33.3;;;;25.54;57.5;1;
83235;13/04/1961;1200;3.5;;18.6;;;;;;
83235;14/04/1961;0000;;33.7;;;;25.62;58;0;
83235;14/04/1961;1200;0;;18;;;;;;
83235;15/04/1961;0000;;32.7;;;;26.06;62.75;1.666667;
83235;15/04/1961;1200;0;;19;;;;;;
83235;16/04/1961;0000;;32.3;;;;25.78;63;1;
83235;16/04/1961;1200;0;;20.4;;;;;;
83235;17/04/1961;0000;;31.5;;;;24.46;60;1.666667;
83235;17/04/1961;1200;0;;18.8;;;;;;
83235;18/04/1961;0000;;33.1;;;;25.62;61;1.666667;
83235;18/04/1961;1200;0;;19.4;;;;;;
83235;19/04/1961;0000;;34.1;;;;25.5;57.25;1;
83235;19/04/1961;1200;0;;17;;;;;;
83235;20/04/1961;0000;;34.1;;;;26.34;58;0;
83235;20/04/1961;1200;0;;18.6;;;;;;
83235;21/04/1961;0000;;30.5;;;;25.66;70.75;0;
83235;21/04/1961;1200;0;;20.2;;;;;;
83235;22/04/1961;0000;;31.9;;;;24.58;76;1;
83235;22/04/1961;1200;10.1;;20;;;;;;
83235;23/04/1961;0000;;32.3;;;;25.3;77.25;1;
83235;23/04/1961;1200;6.6;;20.6;;;;;;
83235;24/04/1961;0000;;33.3;;;;25.78;65;1;
83235;24/04/1961;1200;0;;19;;;;;;
83235;25/04/1961;0000;;32.5;;;;24.86;72.25;1.333333;
83235;25/04/1961;1200;0;;19.6;;;;;;
83235;26/04/1961;0000;;30.9;;;;24.74;82;0;
83235;26/04/1961;1200;0;;19.6;;;;;;
83235;27/04/1961;0000;;31.4;;;;24.68;76;0.333333;
83235;27/04/1961;1200;1.3;;18.8;;;;;;
83235;28/04/1961;0000;;30.5;;;;24.1;81.25;0;
83235;28/04/1961;1200;0;;19.8;;;;;;
83235;29/04/1961;0000;;30.9;;;;23.98;79.5;0;
83235;29/04/1961;1200;0;;19.8;;;;;;
83235;30/04/1961;0000;;25.9;;;;22.34;89;0;
83235;30/04/1961;1200;18.6;;19.6;;;;;;
83235;01/05/1961;0000;;31.7;;;;24.34;74.75;1;
83235;01/05/1961;1200;0;;18.2;;;;;;
83235;02/05/1961;0000;;30.9;;;;24.78;67.5;1;
83235;02/05/1961;1200;2.3;;20.2;;;;;;
83235;03/05/1961;0000;;33.3;;;;26.06;64.25;1;
83235;03/05/1961;1200;0;;20.8;;;;;;
83235;04/05/1961;0000;;30.9;;;;25.14;72.5;1;
83235;04/05/1961;1200;0;;20.4;;;;;;
83235;05/05/1961;0000;;31.7;;;;24.82;72.75;0;
83235;05/05/1961;1200;0;;20.2;;;;;;
83235;06/05/1961;0000;;32.1;;;;25.22;71.5;0.333333;
83235;06/05/1961;1200;0;;18.6;;;;;;
83235;07/05/1961;0000;;33.7;;;;25.82;67;0;
83235;07/05/1961;1200;0;;20.4;;;;;;
83235;08/05/1961;0000;;32.5;;;;25.94;73.25;1;
83235;08/05/1961;1200;3.5;;20.2;;;;;;
83235;09/05/1961;0000;;32.3;;;;25.46;68.5;0;
83235;09/05/1961;1200;0;;19.4;;;;;;
83235;10/05/1961;0000;;32.7;;;;25.3;59.25;2;
83235;10/05/1961;1200;0;;18;;;;;;
83235;11/05/1961;0000;;30.7;;;;24.06;61;1.666667;
83235;11/05/1961;1200;0;;17.8;;;;;;
83235;12/05/1961;0000;;31.3;;;;24.06;54.5;1.666667;
83235;12/05/1961;1200;0;;18;;;;;;
83235;13/05/1961;0000;;31.9;;;;23.94;55.25;2;
83235;13/05/1961;1200;0;;17;;;;;;
83235;14/05/1961;0000;;31.7;;;;23.78;60.5;1;
83235;14/05/1961;1200;0;;18;;;;;;
83235;15/05/1961;0000;;31.9;;;;24.5;61.25;1;
83235;15/05/1961;1200;0;;18.2;;;;;;
83235;16/05/1961;0000;;31.9;;;;24.58;59.5;1.333333;
83235;16/05/1961;1200;0;;18.8;;;;;;
83235;17/05/1961;0000;;32.7;;;;23.9;62;1.666667;
83235;17/05/1961;1200;0;;17.6;;;;;;
83235;18/05/1961;0000;;33.5;;;;24.98;54.75;0;
83235;18/05/1961;1200;0;;17;;;;;;
83235;19/05/1961;0000;;34.1;;;;25.14;55.5;0.333333;
83235;19/05/1961;1200;0;;17.4;;;;;;
83235;20/05/1961;0000;;34.7;;;;25.46;54.75;0;
83235;20/05/1961;1200;0;;16.4;;;;;;
83235;21/05/1961;0000;;34.5;;;;26.02;53;0;
83235;21/05/1961;1200;0;;17.8;;;;;;
83235;22/05/1961;0000;;32.9;;;;25.22;57.25;1;
83235;22/05/1961;1200;0;;18.4;;;;;;
83235;23/05/1961;0000;;31.3;;;;24.78;61.25;1.333333;
83235;23/05/1961;1200;0;;19.2;;;;;;
83235;24/05/1961;0000;;31.1;;;;23.74;54.5;1.333333;
83235;24/05/1961;1200;0;;18.4;;;;;;
83235;25/05/1961;0000;;29.5;;;;22.42;61.75;1;
83235;25/05/1961;1200;0;;17;;;;;;
83235;26/05/1961;0000;;30.5;;;;22.74;63.25;0.333333;
83235;26/05/1961;1200;0;;15.8;;;;;;
83235;27/05/1961;0000;;30.9;;;;24.22;57.25;1;
83235;27/05/1961;1200;0;;17;;;;;;
83235;28/05/1961;0000;;30.9;;;;24.18;60.5;1;
83235;28/05/1961;1200;0;;19.8;;;;;;
83235;29/05/1961;0000;;32.1;;;;24.58;54.25;1.333333;
83235;29/05/1961;1200;0;;17.8;;;;;;
83235;30/05/1961;0000;;31.9;;;;24.94;48.25;0.333333;
83235;30/05/1961;1200;0;;18.4;;;;;;
83235;31/05/1961;0000;;31.7;;;;23.46;52;1.666667;
83235;31/05/1961;1200;0;;16.8;;;;;;
83235;01/06/1961;0000;;32.1;;;;23.42;52.25;0.333333;
83235;01/06/1961;1200;0;;16.4;;;;;;
83235;02/06/1961;0000;;31.7;;;;24.18;57.75;2.666667;
83235;02/06/1961;1200;0;;19.4;;;;;;
83235;03/06/1961;0000;;31.5;;;;24.02;57.75;1;
83235;03/06/1961;1200;0;;17.8;;;;;;
83235;04/06/1961;0000;;30.7;;;;24.02;59.5;1.666667;
83235;04/06/1961;1200;0;;18.4;;;;;;
83235;05/06/1961;0000;;30.9;;;;24.06;54;1;
83235;05/06/1961;1200;0;;18.4;;;;;;
83235;06/06/1961;0000;;31.3;;;;23.7;48.75;3.333333;
83235;06/06/1961;1200;0;;17;;;;;;
83235;07/06/1961;0000;;30.9;;;;23.74;48;2;
83235;07/06/1961;1200;0;;18.8;;;;;;
83235;08/06/1961;0000;;31.1;;;;23.5;49.5;1;
83235;08/06/1961;1200;0;;17;;;;;;
83235;09/06/1961;0000;;32.3;;;;23.82;53.25;1.666667;
83235;09/06/1961;1200;0;;17.4;;;;;;
83235;10/06/1961;0000;;32.3;;;;23.66;56.25;2.333333;
83235;10/06/1961;1200;0;;18;;;;;;
83235;11/06/1961;0000;;32.1;;;;24.18;56.5;1.666667;
83235;11/06/1961;1200;0;;17.6;;;;;;
83235;12/06/1961;0000;;31.9;;;;24.82;62.25;1;
83235;12/06/1961;1200;0;;19.8;;;;;;
83235;13/06/1961;0000;;32.3;;;;24.42;70;0;
83235;13/06/1961;1200;0.3;;20;;;;;;
83235;14/06/1961;0000;;33.5;;;;25.58;52.75;1;
83235;14/06/1961;1200;0;;19;;;;;;
83235;15/06/1961;0000;;33.3;;;;25.66;47;0;
83235;15/06/1961;1200;0;;19;;;;;;
83235;16/06/1961;0000;;32.7;;;;24.74;50.5;1;
83235;16/06/1961;1200;0;;18.4;;;;;;
83235;17/06/1961;0000;;31.1;;;;23.74;49.5;2;
83235;17/06/1961;1200;0;;17.6;;;;;;
83235;18/06/1961;0000;;28.5;;;;22.58;61.25;2;
83235;18/06/1961;1200;0;;17;;;;;;
83235;19/06/1961;0000;;27.5;;;;21.66;71.25;1.333333;
83235;19/06/1961;1200;0;;19;;;;;;
83235;20/06/1961;0000;;29.1;;;;22.7;56.75;2.666667;
83235;20/06/1961;1200;0;;17.8;;;;;;
83235;21/06/1961;0000;;30.5;;;;23.18;50.25;1;
83235;21/06/1961;1200;0;;16.8;;;;;;
83235;22/06/1961;0000;;31.7;;;;22.78;48;1;
83235;22/06/1961;1200;0;;14.8;;;;;;
83235;23/06/1961;0000;;30.5;;;;23.38;41.25;1;
83235;23/06/1961;1200;0;;15.4;;;;;;
83235;24/06/1961;0000;;30.5;;;;23.14;51.25;2;
83235;24/06/1961;1200;0;;15.8;;;;;;
83235;25/06/1961;0000;;29.7;;;;22.54;62;1;
83235;25/06/1961;1200;0;;18.4;;;;;;
83235;26/06/1961;0000;;27.9;;;;21.78;63.75;2.666667;
83235;26/06/1961;1200;0;;17.4;;;;;;
83235;27/06/1961;0000;;29.7;;;;22.7;58.25;1;
83235;27/06/1961;1200;0;;15.2;;;;;;
83235;28/06/1961;0000;;29.9;;;;23.1;58.25;1;
83235;28/06/1961;1200;0;;17.6;;;;;;
83235;29/06/1961;0000;;30.3;;;;23.5;53.5;2.333333;
83235;29/06/1961;1200;0;;17.6;;;;;;
83235;30/06/1961;0000;;30.1;;;;22.42;49;1;
83235;30/06/1961;1200;0;;16.2;;;;;;
83235;01/07/1961;0000;;29.9;;;;22.62;58.75;1.666667;
83235;01/07/1961;1200;0;;17;;;;;;
83235;02/07/1961;0000;;29.5;;;;22.54;53.75;1.666667;
83235;02/07/1961;1200;0;;17.6;;;;;;
83235;03/07/1961;0000;;28.9;;;;22.34;58;2;
83235;03/07/1961;1200;0;;18.4;;;;;;
83235;04/07/1961;0000;;29.5;;;;22.1;55.75;3.333333;
83235;04/07/1961;1200;0;;15.6;;;;;;
83235;05/07/1961;0000;;30.1;;;;22.02;54;1.333333;
83235;05/07/1961;1200;0;;15.8;;;;;;
83235;06/07/1961;0000;;29.5;;;;21.54;48;1;
83235;06/07/1961;1200;0;;15.8;;;;;;
83235;07/07/1961;0000;;30.1;;;;22.34;48;1;
83235;07/07/1961;1200;0;;15.8;;;;;;
83235;08/07/1961;0000;;32.3;;;;23.14;42.75;1;
83235;08/07/1961;1200;0;;17.8;;;;;;
83235;09/07/1961;0000;;32.9;;;;23.22;41;0;
83235;09/07/1961;1200;0;;16.2;;;;;;
83235;10/07/1961;0000;;33.1;;;;23.66;38.75;0.333333;
83235;10/07/1961;1200;0;;15.6;;;;;;
83235;11/07/1961;0000;;31.5;;;;23.42;41.25;1.333333;
83235;11/07/1961;1200;0;;17;;;;;;
83235;12/07/1961;0000;;29.9;;;;22.42;50.75;2.666667;
83235;12/07/1961;1200;0;;16.6;;;;;;
83235;13/07/1961;0000;;28.9;;;;21.18;51;2.666667;
83235;13/07/1961;1200;0;;14.6;;;;;;
83235;14/07/1961;0000;;27.9;;;;20.66;51.75;1;
83235;14/07/1961;1200;0;;14;;;;;;
83235;15/07/1961;0000;;29.7;;;;22.18;48;2.666667;
83235;15/07/1961;1200;0;;14.2;;;;;;
83235;16/07/1961;0000;;31.1;;;;23.18;46.25;2;
83235;16/07/1961;1200;0;;16;;;;;;
83235;17/07/1961;0000;;31.7;;;;23.98;43.25;2;
83235;17/07/1961;1200;0;;17.8;;;;;;
83235;18/07/1961;0000;;30.9;;;;23.26;41.75;1.666667;
83235;18/07/1961;1200;0;;18.4;;;;;;
83235;19/07/1961;0000;;31.3;;;;23.38;42.75;1;
83235;19/07/1961;1200;0;;16.2;;;;;;
83235;20/07/1961;0000;;30.3;;;;23.38;44.5;1.333333;
83235;20/07/1961;1200;0;;17;;;;;;
83235;21/07/1961;0000;;30.9;;;;22.74;45.25;1;
83235;21/07/1961;1200;0;;16.6;;;;;;
83235;22/07/1961;0000;;30.1;;;;22.9;51.25;1.666667;
83235;22/07/1961;1200;0;;17.8;;;;;;
83235;23/07/1961;0000;;30.1;;;;22.7;42.25;3;
83235;23/07/1961;1200;0;;17;;;;;;
83235;24/07/1961;0000;;30.5;;;;23.38;39;1;
83235;24/07/1961;1200;0;;16;;;;;;
83235;25/07/1961;0000;;33.1;;;;24.14;45.75;1;
83235;25/07/1961;1200;0;;17.6;;;;;;
83235;26/07/1961;0000;;31.9;;;;24.14;46;0.333333;
83235;26/07/1961;1200;0;;17.8;;;;;;
83235;27/07/1961;0000;;31.3;;;;24.26;42.25;1.666667;
83235;27/07/1961;1200;0;;17.8;;;;;;
83235;28/07/1961;0000;;30.1;;;;23.14;45;1;
83235;28/07/1961;1200;0;;16.2;;;;;;
83235;29/07/1961;0000;;30.5;;;;22.58;46.5;1.666667;
83235;29/07/1961;1200;0;;15.4;;;;;;
83235;30/07/1961;0000;;30.1;;;;23.06;47.75;1.666667;
83235;30/07/1961;1200;0;;18;;;;;;
83235;31/07/1961;0000;;30.5;;;;22.9;46.75;1.666667;
83235;31/07/1961;1200;0;;17.4;;;;;;
83235;01/08/1961;0000;;30.9;;;;23.46;45.5;1.666667;
83235;01/08/1961;1200;0;;18.4;;;;;;
83235;02/08/1961;0000;;30.1;;;;22.38;43;1;
83235;02/08/1961;1200;0;;16.2;;;;;;
83235;03/08/1961;0000;;30.5;;;;22.42;44.5;3;
83235;03/08/1961;1200;0;;16.4;;;;;;
83235;04/08/1961;0000;;29.3;;;;22.66;44.5;1;
83235;04/08/1961;1200;0;;16;;;;;;
83235;05/08/1961;0000;;30.5;;;;22.66;46.5;2.666667;
83235;05/08/1961;1200;;;15.4;;;;;;
83235;06/08/1961;0000;;30.1;;;;22.34;48.5;1;
83235;06/08/1961;1200;0;;16.8;;;;;;
83235;07/08/1961;0000;;30.9;;;;22.14;46.5;2.666667;
83235;07/08/1961;1200;0;;14.4;;;;;;
83235;08/08/1961;0000;;29.9;;;;21.86;46.5;2.333333;
83235;08/08/1961;1200;0;;14.6;;;;;;
83235;09/08/1961;0000;;29.9;;;;21.98;47;2.666667;
83235;09/08/1961;1200;0;;16;;;;;;
83235;10/08/1961;0000;;30.5;;;;23.26;45;1;
83235;10/08/1961;1200;0;;16.4;;;;;;
83235;11/08/1961;0000;;30.3;;;;22.7;46.25;1;
83235;11/08/1961;1200;0;;16.8;;;;;;
83235;12/08/1961;0000;;30.7;;;;22.98;44.75;2.333333;
83235;12/08/1961;1200;0;;16.4;;;;;;
83235;13/08/1961;0000;;30.9;;;;22.62;40;2;
83235;13/08/1961;1200;0;;15.2;;;;;;
83235;14/08/1961;0000;;29.7;;;;22.94;47.5;2;
83235;14/08/1961;1200;0;;15.8;;;;;;
83235;15/08/1961;0000;;30.9;;;;23.7;45.5;2;
83235;15/08/1961;1200;0;;17;;;;;;
83235;16/08/1961;0000;;31.5;;;;23.86;44.25;1;
83235;16/08/1961;1200;0;;19.2;;;;;;
83235;17/08/1961;0000;;33.3;;;;23.9;42.5;2;
83235;17/08/1961;1200;0;;14.8;;;;;;
83235;18/08/1961;0000;;32.7;;;;24.62;38.5;1.333333;
83235;18/08/1961;1200;0;;19.2;;;;;;
83235;19/08/1961;0000;;32.9;;;;23.78;39;1;
83235;19/08/1961;1200;0;;17;;;;;;
83235;20/08/1961;0000;;32.5;;;;24.06;45.75;2;
83235;20/08/1961;1200;0;;17.6;;;;;;
83235;21/08/1961;0000;;34.7;;;;25.02;39.75;1;
83235;21/08/1961;1200;0;;19.6;;;;;;
83235;22/08/1961;0000;;33.5;;;;26.5;35;0;
83235;22/08/1961;1200;0;;19;;;;;;
